                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                  3.107,                 4.1391,                 3.1959,                 3.0008,                 5.1443,                 2.9734,                0.42008,                0.11088,                0.09568,                0.03896,                 2.3451,                 2.5707,                 2.1397,                 2.2349,                 3.2258,                 1.8202,             0.00013884,             0.00013884,             0.00013884
